,ngram,count
9446,a try? won't you,7
9445,yourself a try? won't,7
9444,give yourself a try?,7
9443,you give yourself a,7
9442,won't you give yourself,7
3498,monogamy there isn't much,7
2727,go to paris again,7
1426,now well i thought,7
1425,dead now well i,7
5228,always wanna die sometimes,7
4748,change of heart i,7
3012,we just don't eat,7
3013,just don't eat and,7
3171,don't you mind i,7
3020,she's american if she,7
3030,teeth then she's so,7
3027,to fix my teeth,7
3025,i've got to fix,7
3028,fix my teeth then,7
3029,my teeth then she's,7
3024,says i've got to,7
3023,she says i've got,7
3032,she's so american she's,7
3033,so american she's american,7
3026,got to fix my,7
2083,want your body but,6
3496,early early monogamy there,6
3497,early monogamy there isn't,6
1014,you're medicine yeah you're,6
1013,yeah you're medicine yeah,6
3678,than you it takes,6
1220,i'm falling i'm falling,6
1219,think i'm falling i'm,6
3021,american if she says,6
8539,just wash them off,6
1221,falling i'm falling for,6
1222,i'm falling for you,6
3007,if she likes it,6
1010,you're my medicine yeah,6
3008,she likes it cause,6
3022,if she says i've,6
3009,likes it cause we,6
3010,it cause we just,6
3011,cause we just don't,6
1011,my medicine yeah you're,6
5050,you figure my heart,6
5051,figure my heart out?,6
6762,the city is yeah,6
5590,seen her dance moves,6
5591,her dance moves dancing,6
5592,dance moves dancing like,6
5593,moves dancing like she,6
5594,dancing like she way,6
5595,like she way out,6
5599,never seen her talk,6
5600,seen her talk but,6
5601,her talk but i'm,6
5602,talk but i'm telling,6
5603,but i'm telling you,6
5604,i'm telling you she,6
5605,telling you she way,6
5606,you she way out,6
4805,of heart i just,6
4806,heart i just had,6
534,loud? why do you,6
533,so loud? why do,6
532,talk so loud? why,6
5589,never seen her dance,6
3178,don't you mind don't,6
8537,content you just wash,6
3179,you mind don't you,6
5049,don't you figure my,6
5048,why don't you figure,6
5047,tonight why don't you,6
5046,i tonight why don't,6
5045,and i tonight why,6
5044,you and i tonight,6
5043,just you and i,6
5042,it's just you and,6
894,these feelings i've got?,6
893,about these feelings i've,6
892,what about these feelings,6
9273,yes i'd love it,6
9272,it yes i'd love,6
9271,made it yes i'd,6
9270,we made it yes,6
3458,myself? if i'm lost,6
3457,find myself? if i'm,6
3456,i find myself? if,6
3180,mind don't you mind,6
8538,you just wash them,6
3677,more than you it,6
8536,and content you just,6
3554,my broken veins say,6
8454,it the same for,6
8455,the same for you?,6
8535,archaic and content you,6
1423,dead now dead now,6
8453,is it the same,6
8532,as your hands archaic,6
3679,you it takes a,6
8533,your hands archaic and,6
8534,hands archaic and content,6
8365,you but you're not,5
8363,wanna see you but,5
7852,fly around me baby,5
7851,you fly around me,5
8362,it i wanna see,5
8364,see you but you're,5
8361,undo it i wanna,5
5759,giving it up again,5
8360,you undo it i,5
7850,when you fly around,5
7849,love when you fly,5
7848,make love when you,5
8359,see you undo it,5
8358,wanna see you undo,5
7847,can't make love when,5
8366,but you're not mine,5
8845,in the city believe,5
8848,believe and say something,5
8847,city believe and say,5
7820,found you this must,5
7821,you this must be,5
7822,be my dream i,5
7823,my dream i can't,5
7824,dream i can't wait,5
7825,i can't wait for,5
7826,can't wait for you,5
7827,wait for you boy,5
4391,do is sit and,5
8817,help me lay down?,5
4390,i do is sit,5
4389,all i do is,5
7544,you look so cool,5
7845,dream we can't make,5
8846,the city believe and,5
7846,we can't make love,5
7842,to? this must be,5
7844,my dream we can't,5
7843,be my dream we,5
8350,now i ain't got,5
8349,you now i ain't,5
8348,liked you now i,5
8347,i liked you now,5
7829,you boy wake me,5
7828,for you boy wake,5
8346,when i liked you,5
8345,you when i liked,5
8344,see you when i,5
8343,even see you when,5
8342,didn't even see you,5
8341,i didn't even see,5
716,you wanna do oh,5
715,what you wanna do,5
714,that's what you wanna,5
713,if that's what you,5
709,and love me yeah,5
8351,i ain't got no,5
8352,ain't got no time,5
8353,got no time girl,5
7838,all our love amount,5
3499,there isn't much early,5
8356,girl i wanna see,5
7841,amount to? this must,5
8355,time girl i wanna,5
7840,love amount to? this,5
7839,our love amount to?,5
8354,no time girl i,5
7837,does all our love,5
7830,boy wake me from,5
7836,what does all our,5
7835,dream what does all,5
7834,my dream what does,5
5584,because she way out,5
7833,from my dream what,5
7832,me from my dream,5
7831,wake me from my,5
7819,i found you this,5
7815,dream wide awake before,5
8651,girls they're just girls,5
8650,just girls they're just,5
5941,up i'm not giving,5
3501,much early early monogamy,5
8542,off the blood is,5
8541,them off the blood,5
8540,wash them off the,5
7813,be my dream wide,5
7814,my dream wide awake,5
7816,wide awake before i,5
5939,giving it up i'm,5
7817,awake before i found,5
7818,before i found you,5
5940,it up i'm not,5
7955,has he got enough,5
3500,isn't much early early,5
8649,they're just girls they're,5
8642,be what you need,4
4148,her one time maybe,4
7261,you're never gonna quit,4
1422,you're dead now dead,4
7958,enough money to spend?,4
7957,got enough money to,4
4149,one time maybe it,4
4146,only called her one,4
4147,called her one time,4
8631,girls breaking hearts eyes,4
4145,i only called her,4
6583,i've got a woman,4
8629,they're just girls breaking,4
3451,i'm lost then how,4
8630,just girls breaking hearts,4
8207,is there somebody who,4
8643,what you need if,4
8646,if she's 17 they're,4
8632,breaking hearts eyes bright,4
8633,hearts eyes bright uptight,4
8634,eyes bright uptight just,4
8635,bright uptight just girls,4
3450,if i'm lost then,4
8645,need if she's 17,4
8636,uptight just girls but,4
8637,just girls but she,4
8638,girls but she can't,4
8639,but she can't be,4
8640,she can't be what,4
8644,you need if she's,4
8641,can't be what you,4
4152,it was two times?,4
6581,and oh i've got,4
6582,oh i've got a,4
7956,he got enough money,4
711,me yeah if that's,4
710,love me yeah if,4
5984,head cars bending head,4
2216,someone you love? get,4
7247,we're dressed in black,4
8208,there somebody who can,4
4187,i didn't mean to,4
7242,with guns hidden under,4
4850,and you're losing your,4
539,you talk so? [verse,4
2217,you love? get someone,4
4188,didn't mean to two-time,4
6584,got a woman now,4
1900,anyway she's got a,4
2218,love? get someone you,4
712,yeah if that's what,4
5985,cars bending head cars,4
5986,bending head cars bending,4
4244,time three time four,4
2215,get someone you love?,4
3741,do you wanna dance?,4
3742,you wanna dance? do,4
3743,wanna dance? do you,4
3744,dance? do you wanna,4
4245,three time four time,4
2826,to paris again and,4
1899,boyfriend anyway she's got,4
2827,paris again and how,4
2828,again and how i'd,4
2829,and how i'd love,4
718,do oh yeah? no,4
717,wanna do oh yeah?,4
1898,a boyfriend anyway she's,4
3452,lost then how can,4
1453,can you feel it?,4
8647,she's 17 they're just,4
4186,times i didn't mean,4
8457,for you? is it,4
2233,'cause we're never alone,4
2232,soul 'cause we're never,4
8456,same for you? is,4
4151,maybe it was two,4
4150,time maybe it was,4
2231,my soul 'cause we're,4
2230,you my soul 'cause,4
8814,oh will this help,4
3860,mind inside your mind,4
8816,this help me lay,4
3859,your mind inside your,4
4641,oh i just had,4
1106,all the time [verse,4
2220,someone you need? fuck,4
8458,you? is it the,4
1098,now she's doing it,4
8648,17 they're just girls,4
1097,and now she's doing,4
4154,two times? i don't,4
1016,yeah you're my medicine,4
1015,medicine yeah you're my,4
4155,times? i don't think,4
4156,i don't think it,4
1061,you she does a,4
4157,don't think it was,4
4158,think it was three,4
3480,the big light off,4
3479,turn the big light,4
3478,go turn the big,4
4159,it was three times,4
4185,three times i didn't,4
1062,she does a little,4
1096,[chorus] and now she's,4
4560,with you it's not,4
8843,being young in the,4
8844,young in the city,4
4559,not with you it's,4
2225,get money i can't,4
2224,that get money i,4
3462,now then how can,4
3461,lost now then how,4
3460,i'm lost now then,4
3459,if i'm lost now,4
1216,me? i i think,4
1217,i i think i'm,4
2223,fuck that get money,4
2222,need? fuck that get,4
2221,you need? fuck that,4
1463,[hook] yeah so far,4
4153,was two times? i,4
1424,now dead now well,4
1223,falling for you and,4
7336,well i think we,4
7337,i think we better,4
7338,think we better go,4
2226,money i can't give,4
7406,give you one more,4
3858,inside your mind inside,4
8853,would you please listen!,4
2229,give you my soul,4
2228,can't give you my,4
2227,i can't give you,4
7547,cool you look so,4
7343,better go said the,4
7351,know seriously better go,4
7348,are here you know,4
7347,feds are here you,4
7346,the feds are here,4
7345,said the feds are,4
7344,go said the feds,4
8815,will this help me,4
2219,get someone you need?,4
3038,eat and we're socially,4
9447,try? won't you give,4
5229,wanna die sometimes i,4
5226,and i always wanna,4
3039,and we're socially relevant,4
7175,we go where nobody,4
3040,we're socially relevant she's,4
5231,sometimes i always wanna,4
5230,die sometimes i always,4
7176,go where nobody knows,4
3041,socially relevant she's american,4
7180,got guns hidden under,4
3568,"way"" change in pressure",3
5793,[chorus] and you're the,3
5794,and you're the only,3
2722,oh how i'd love,3
3566,"the same way"" change",3
2731,to paris again [verse,3
3567,"same way"" change in",3
7550,cool cool cool cool,3
1443,"can you see it?""",3
5796,the only thing that's,3
1438,head can you see,3
1437,my head can you,3
1436,lost my head can,3
3668,[chorus] yeah it takes,3
4221,to two-time two-time you,3
3565,"bleed the same way""",3
3564,"""we'll bleed the same",3
8210,who can watch you?,3
8209,somebody who can watch,3
3563,"beating ""we'll bleed the",3
8206,you is there somebody,3
5795,you're the only thing,3
5800,going on in my,3
5797,only thing that's going,3
5798,thing that's going on,3
895,feelings i've got? we,3
3572,oh my broken veins,3
8841,a fiver? being young,3
8842,fiver? being young in,3
1471,it's alright alright [verse,3
9448,try? won't you give?,3
4564,not it's not living,3
8860,we can see it's,3
8861,can see it's missing,3
8862,see it's missing when,3
8863,it's missing when you,3
8864,missing when you bleed,3
8865,when you bleed say,3
8866,you bleed say so,3
8867,bleed say so we,3
8868,say so we know,3
4561,you it's not it's,3
5802,in my mind taking,3
5801,on in my mind,3
9260,modernity has failed us,3
5799,that's going on in,3
1428,you're dead now well,3
3562,"stops beating ""we'll bleed",3
7317,it go get it,3
4166,more than four times,3
4164,can't be more than,3
4163,it can't be more,3
4162,times it can't be,3
4161,three times it can't,3
3560,my heart stops beating,3
5225,[chorus] and i always,3
3559,if my heart stops,3
3558,that if my heart,3
4139,i swear that i,3
3557,say that if my,3
3556,veins say that if,3
3555,broken veins say that,3
3553,pressure my broken veins,3
3552,in pressure my broken,3
3551,change in pressure my,3
3550,you change in pressure,3
3549,to you change in,3
3548,lie to you change,3
2971,in love with the,3
5583,[chorus] because she way,3
7260,now you're never gonna,3
721,no and love me,3
720,yeah? no and love,3
4165,be more than four,3
4167,than four times i,3
897,got? we got it,3
4168,four times i think,3
5570,moving but she just,3
5571,but she just can't,3
5572,she just can't move,3
3561,"heart stops beating ""we'll",3
4184,than three times i,3
4183,more than three times,3
4182,be more than three,3
6765,the city is city,3
6766,city is city is,3
6767,is city is yeah,3
4181,must be more than,3
4180,sometimes must be more,3
4179,boy sometimes must be,3
4178,that boy sometimes must,3
4177,text that boy sometimes,3
4176,you text that boy,3
4175,rewind you text that,3
4174,to rewind you text,3
4173,need to rewind you,3
4172,we need to rewind,3
4171,think we need to,3
4170,i think we need,3
4169,times i think we,3
896,i've got? we got,3
899,got it wrong and,3
898,we got it wrong,3
5843,recognize that i i'm,3
4393,sit and think about,3
4394,and think about you,3
4395,think about you if,3
8776,i'm scared of dying,3
5041,[chorus] it's just you,3
4396,about you if i,3
4397,you if i knew,3
8784,am i a liar?,3
4398,if i knew what,3
5845,i i'm not giving,3
5844,that i i'm not,3
5842,to recognize that i,3
231,i know that you,3
5841,while to recognize that,3
5840,little while to recognize,3
5839,a little while to,3
5838,took a little while,3
5837,it took a little,3
4399,i knew what you'd,3
4400,knew what you'd do,3
4401,what you'd do collapse,3
4402,you'd do collapse my,3
5836,lied it took a,3
5835,i lied it took,3
4392,is sit and think,3
6752,[chorus] yeah you wanna,3
7546,so cool you look,3
7545,look so cool you,3
3487,please don't go turn,3
3486,go please don't go,3
3485,you go please don't,3
3484,before you go please,3
3483,off before you go,3
3613,change in pressure change,3
3614,in pressure change in,3
8400,mine i didn't even,3
8399,not mine i didn't,3
2944,what a let down,3
2943,oh what a let,3
8398,you're not mine i,3
1009,because you're my medicine,3
3615,pressure change in pressure,3
3482,light off before you,3
3481,big light off before,3
5054,out? it's just you,3
5053,heart out? it's just,3
5052,my heart out? it's,3
1582,alright yeah it's alright,3
1583,yeah it's alright [hook],3
1584,it's alright [hook] yeah,3
1585,alright [hook] yeah so,3
5834,money i lied it,3
5833,my money i lied,3
5832,without my money i,3
5814,have the capacity for,3
3042,relevant she's american if,3
5813,don't have the capacity,3
5812,i don't have the,3
5811,time i don't have,3
5810,second time i don't,3
5809,a second time i,3
5808,life a second time,3
5807,my life a second,3
5806,over my life a,3
913,be more in love,3
912,couldn't be more in,3
911,i couldn't be more,3
910,got? i couldn't be,3
909,i've got? i couldn't,3
908,feelings i've got? i,3
5805,taking over my life,3
5804,mind taking over my,3
5803,my mind taking over,3
904,said you'd had enough,3
903,you said you'd had,3
902,and you said you'd,3
901,wrong and you said,3
900,it wrong and you,3
4409,shoes it's not living,3
5815,the capacity for fucking,3
8800,my skin is fire,3
5816,capacity for fucking you're,3
5831,better without my money,3
5830,it better without my,3
5829,liked it better without,3
5828,i liked it better,3
5827,said i liked it,3
5826,i said i liked,3
5825,when i said i,3
5824,me when i said,3
5823,helping me when i,3
5822,be helping me when,3
5885,giving it up giving,3
5886,it up giving it,3
4403,do collapse my veins,3
4404,collapse my veins wearing,3
4405,my veins wearing beautiful,3
4406,veins wearing beautiful shoes,3
4407,wearing beautiful shoes it's,3
5821,to be helping me,3
5820,meant to be helping,3
4408,beautiful shoes it's not,3
5819,you're meant to be,3
5818,fucking you're meant to,3
5817,for fucking you're meant,3
719,oh yeah? no and,3
4160,was three times it,3
2098,has gone cold you're,3
2128,i'm picturing your body,3
2116,your phone and then,3
2117,phone and then leaving,3
2118,and then leaving with,3
4858,bodies avoiding me and,3
2119,then leaving with somebody,3
2120,leaving with somebody else,3
2121,with somebody else no,3
2122,somebody else no i,3
2123,else no i don't,3
2124,no i don't want,3
2125,your body but i'm,3
2126,body but i'm picturing,3
2127,but i'm picturing your,3
4869,i guess i'll never,3
2114,looking through your phone,3
4870,guess i'll never learn,3
4871,i'll never learn cause,3
4872,never learn cause i,3
4873,learn cause i stay,3
4874,cause i stay another,3
4875,i stay another hour,3
4876,stay another hour or,3
4877,another hour or two,3
4878,hour or two [chorus],3
4879,or two [chorus] for,3
4880,two [chorus] for crying,3
4881,[chorus] for crying out,3
4882,for crying out loud,3
2115,through your phone and,3
2113,you're looking through your,3
2080,[chorus] i don't want,3
2099,gone cold you're intertwining,3
2085,body but i hate,3
2086,but i hate to,3
2087,i hate to think,3
2088,hate to think about,3
2089,to think about you,3
2090,think about you with,3
2091,about you with somebody,3
2092,you with somebody else,3
2093,with somebody else our,3
2094,somebody else our love,3
2095,else our love has,3
2096,our love has gone,3
2097,love has gone cold,3
2100,cold you're intertwining your,3
2112,while you're looking through,3
2101,you're intertwining your soul,3
2102,intertwining your soul with,3
2103,your soul with somebody,3
2104,soul with somebody else,3
2105,with somebody else i'm,3
2106,somebody else i'm looking,3
2107,else i'm looking through,3
605,been thinking lots about,3
604,i've been thinking lots,3
2108,i'm looking through you,3
2109,looking through you while,3
2110,through you while you're,3
2111,you while you're looking,3
4883,crying out loud settle,3
4884,out loud settle down!,3
4885,loud settle down! you,3
8619,wrestle to the ground,3
4897,get back to my,3
4898,back to my house,3
4899,to my house your,3
4900,my house your hands,3
4901,house your hands my,3
4902,your hands my mouth,3
4903,hands my mouth now,3
4904,my mouth now i,3
4905,mouth now i just,3
4906,now i just stop,3
4907,i just stop myself,3
4908,just stop myself around,3
4909,stop myself around you,3
8620,to the ground god,3
4886,settle down! you know,3
8621,the ground god help,3
8622,ground god help me,3
8623,god help me now,3
8624,help me now because,3
8625,me now because [chorus],3
2236,alone get someone you,3
2235,never alone get someone,3
2234,we're never alone get,3
8626,now because [chorus] they're,3
8627,because [chorus] they're just,3
8628,[chorus] they're just girls,3
3015,eat and we're so,3
3006,[chorus] if she likes,3
4896,we get back to,3
4895,you we get back,3
4894,with you we get,3
4893,found with you we,3
4887,down! you know i,3
4888,you know i can't,3
4889,know i can't be,3
2129,picturing your body with,3
2130,your body with somebody,3
2131,body with somebody else,3
3547,gonna lie to you,3
3546,never gonna lie to,3
3545,we're never gonna lie,3
3544,pressure we're never gonna,3
3543,in pressure we're never,3
552,the way he talks,3
3542,change in pressure we're,3
3541,a change in pressure,3
3540,there's a change in,3
3539,[chorus] there's a change,3
3018,so intelligent she's american,3
540,talk so? [verse 1],3
538,so? why do you,3
537,talk so? why do,3
536,you talk so? why,3
3017,we're so intelligent she's,3
3016,and we're so intelligent,3
528,[chorus] why do you,3
4890,i can't be found,3
4891,can't be found with,3
4892,be found with you,3
2084,your body but i,3
3488,don't go turn the,3
7248,dressed in black from,3
6287,very very very very,3
7254,toe we've got guns,3
7255,we've got guns hidden,3
4844,all over the place,3
7253,to toe we've got,3
4845,over the place [pre-chorus,3
7245,no yeah we're dressed,3
7244,it no yeah we're,3
7243,quit it no yeah,3
2357,[chorus] loving someone oh,3
7241,knows with guns hidden,3
7240,nobody knows with guns,3
7239,where nobody knows with,3
708,[chorus] and love me,3
110,'cause i know you,3
7246,yeah we're dressed in,3
7238,oh we go where,3
7237,[chorus] oh we go,3
7249,in black from head,3
3019,intelligent she's american if,3
4835,don't seem to be,3
7252,head to toe we've,3
7250,black from head to,3
7251,from head to toe,3
8611,secular age but girl,2
8614,girl i'm not your,2
8610,the secular age but,2
1368,what you sitting 'round,2
8613,but girl i'm not,2
8612,age but girl i'm,2
1369,you sitting 'round here,2
1454,you feel it? can,2
8609,in the secular age,2
6667,don't call it a,2
5979,what's that boy doing?,2
5140,instead of living in,2
5141,of living in your,2
5142,living in your head?,2
3034,american she's american and,2
3035,she's american and if,2
3036,american and if she,2
3037,and if she likes,2
9435,[chorus] so just give,2
8604,know you're looking for,2
1370,sitting 'round here for,2
8606,looking for salvation in,2
8607,for salvation in the,2
8608,salvation in the secular,2
1291,i want you now,2
8605,you're looking for salvation,2
3043,american she's american [verse,2
1371,'round here for and,2
5981,boy doing? [chorus] head,2
224,a wife but i'm,2
225,wife but i'm just,2
226,but i'm just fine,2
5982,doing? [chorus] head cars,2
227,i'm just fine 'cause,2
228,just fine 'cause i,2
1390,getting high with you,2
1389,was getting high with,2
1388,i was getting high,2
1387,mornings i was getting,2
5983,[chorus] head cars bending,2
234,you are mine [verse,2
1386,the mornings i was,2
1385,in the mornings i,2
229,fine 'cause i know,2
230,'cause i know that,2
3270,you mind i love,2
3573,broken veins say [verse,2
5987,head cars bending [verse,2
5977,your room what's that,2
7460,stay stay stay stay,2
3269,myself don't you mind,2
3268,killing myself don't you,2
3267,'bout killing myself don't,2
1406,cause everybody is pushing,2
3266,thinking 'bout killing myself,2
3265,was thinking 'bout killing,2
8452,[chorus] is it the,2
223,himself a wife but,2
1372,here for and why,2
3264,i was thinking 'bout,2
3263,oh i was thinking,2
3262,mind oh i was,2
4388,and all i do,2
4387,[chorus] and all i,2
9436,so just give yourself,2
9437,just give yourself a,2
5980,that boy doing? [chorus],2
5978,room what's that boy,2
5975,alone in your room,2
6824,feeling just fine your,2
8486,in and i love,2
4476,terrible news it's not,2
1442,it? can you see,2
1441,see it? can you,2
1440,you see it? can,2
233,that you are mine,2
1439,can you see it?,2
4475,the terrible news it's,2
9438,give yourself a try,2
4474,from the terrible news,2
9439,yourself a try won't,2
9440,a try won't you,2
9441,try won't you give,2
4473,brain from the terrible,2
1435,"""i've lost my head",2
9449,won't you give? [verse,2
4472,my brain from the,2
8490,you all too much,2
8489,love you all too,2
8488,i love you all,2
1444,"you see it?"" belly",2
1445,"see it?"" belly aches",2
208,there comes a time,2
5968,drink fall spew telephone,2
1456,it? can you feel,2
5972,you if you're alone,2
5971,telephone you if you're,2
5970,spew telephone you if,2
209,comes a time in,2
3569,change in pressure oh,2
3570,in pressure oh my,2
5969,fall spew telephone you,2
5967,[pre-chorus] drink fall spew,2
1446,"it?"" belly aches while",2
1452,bed can you feel,2
1451,in bed can you,2
1450,you're in bed can,2
4477,news it's not living,2
1449,while you're in bed,2
1448,aches while you're in,2
1447,belly aches while you're,2
3571,pressure oh my broken,2
8487,and i love you,2
8485,live in and i,2
1455,feel it? can you,2
8484,we live in and,2
215,man's life he should,2
216,life he should settle,2
217,he should settle down,2
218,should settle down and,2
4464,you if i choose,2
219,settle down and find,2
220,down and find himself,2
221,and find himself a,2
4463,without you if i,2
4462,drink without you if,2
222,find himself a wife,2
4461,and drink without you,2
4460,sit and drink without,2
4459,is sit and drink,2
4458,you all i do,2
4457,with you all i,2
4456,not with you all,2
5973,if you're alone in,2
5974,you're alone in your,2
214,young man's life he,2
213,a young man's life,2
212,in a young man's,2
4471,distract my brain from,2
8483,that we live in,2
1335,i don't want to,2
1434,"said ""i've lost my",2
8482,house that we live,2
8481,the house that we,2
8480,love the house that,2
8479,i love the house,2
1433,"he said ""i've lost",2
1432,"and he said ""i've",2
211,time in a young,2
4470,lose distract my brain,2
4469,i lose distract my,2
4468,then i lose distract,2
4467,choose then i lose,2
4466,i choose then i,2
4465,if i choose then,2
1427,now dead now dead,2
210,a time in a,2
232,know that you are,2
6825,just fine your brother,2
3261,you mind oh i,2
4134,and i'll define it,2
1945,but you say no,2
1946,you say no you,2
1947,say no you say,2
1948,no you say no,2
2358,oh loving someone oh,2
3821,[chorus] inside your mind,2
3822,inside your mind [verse,2
7976,money to spend? [verse,2
7975,go has he got,2
7974,girls go has he,2
7973,the girls go has,2
7972,when the girls go,2
7971,it when the girls,2
7970,like it when the,2
7969,doesn't like it when,2
7968,he doesn't like it,2
7967,fro he doesn't like,2
7966,and fro he doesn't,2
7965,to and fro he,2
7964,he's to and fro,2
7963,no he's to and,2
7962,leave? no he's to,2
7961,spend? leave? no he's,2
7960,to spend? leave? no,2
7959,money to spend? leave?,2
102,tell me that you,2
101,you tell me that,2
3772,more it takes a,2
3771,bit more it takes,2
3770,a bit more it,2
4120,mind it i tell,2
4132,a fight and i'll,2
4131,pick a fight and,2
4130,you pick a fight,2
4129,sometimes you pick a,2
4128,only sometimes you pick,2
4127,it's only sometimes you,2
4126,but it's only sometimes,2
4125,lies but it's only,2
4124,you lies but it's,2
4123,tell you lies but,2
4122,i tell you lies,2
4121,it i tell you,2
4119,don't mind it i,2
3754,back of the hall?,2
4118,i don't mind it,2
4117,but i don't mind,2
4116,eyes but i don't,2
4115,my eyes but i,2
4114,wet my eyes but,2
4113,you wet my eyes,2
4112,[pre-chorus] you wet my,2
3738,and i say do,2
3739,i say do you,2
3740,say do you wanna,2
3745,do you wanna dance,2
3753,the back of the,2
7954,blown has he got,2
7953,get blown has he,2
7952,to get blown has,2
77,"""i love you"" what",2
89,i don't regret it,2
88,you? i don't regret,2
87,to you? i don't,2
86,lie to you? i,2
85,i lie to you?,2
84,if i lie to,2
83,matter if i lie,2
82,it matter if i,2
81,does it matter if,2
80,what does it matter,2
79,"you"" what does it",2
78,"love you"" what does",2
76,"said ""i love you""",2
91,regret it but i'm,2
75,"i said ""i love",2
74,"conceited i said ""i",2
73,so conceited i said,2
72,you're so conceited i,2
71,[pre-chorus] you're so conceited,2
3203,don't you mind [verse,2
26,of your heart [verse,2
21,[chorus] well i know,2
7,cause i know the,2
6,around cause i know,2
5,you're around cause i,2
4,when you're around cause,2
90,don't regret it but,2
7810,[chorus] this must be,2
7951,likes to get blown,2
99,so don't you tell,2
7950,he likes to get,2
7949,know he likes to,2
7948,you know he likes,2
7947,nose you know he,2
7946,the nose you know,2
7945,feed the nose you,2
7944,to feed the nose,2
7943,slow to feed the,2
7942,drink slow to feed,2
7941,[chorus] drink slow to,2
7936,around me baby [chorus],2
100,don't you tell me,2
7780,tell you 'bout this,2
2144,c'mon baby i know,2
98,through so don't you,2
2060,i thought it was,2
97,we're through so don't,2
96,that we're through so,2
95,glad that we're through,2
2132,with somebody else [post-chorus],2
2133,somebody else [post-chorus] i,2
2134,else [post-chorus] i don't,2
2135,[post-chorus] i don't want,2
94,i'm glad that we're,2
93,but i'm glad that,2
92,it but i'm glad,2
4133,fight and i'll define,2
1836,in the back of,2
3260,don't you mind oh,2
4135,i'll define it [chorus],2
3256,your brother as well,2
3255,hurt your brother as,2
3254,i hurt your brother,2
3253,mind i hurt your,2
3252,you mind i hurt,2
3251,hell don't you mind,2
3250,through hell don't you,2
3249,mother through hell don't,2
3248,your mother through hell,2
3247,put your mother through,2
