,ngram,count
1707,oh i've got,4
1160,[chorus] and now,4
1162,now she's doing,4
609,bending head cars,4
608,cars bending head,4
1710,a woman now,4
1709,got a woman,4
1708,i've got a,4
1127,does a little,4
1706,and oh i've,4
1212,[hook] yeah so,4
1126,she does a,4
391,i want you,4
1897,dance? do you,4
1896,wanna dance? do,4
1895,you wanna dance?,4
1125,you she does,4
1084,yeah you're my,4
1161,and now she's,4
123,you? is it,4
122,for you? is,4
327,for you and,4
319,me? i i,4
320,i i think,4
20,i was thinking,3
1333,alright [hook] yeah,3
151,and i love,3
1684,mine i didn't,3
1683,not mine i,3
1078,because you're my,3
37,a little bit,3
1331,yeah it's alright,3
1332,it's alright [hook],3
1330,alright yeah it's,3
1826,[chorus] yeah it,3
1220,alright alright [verse,3
1345,""" she said",3
1340,to the end,3
18,you and i,3
333,for you on,2
1341,the end of,2
332,need me? i,2
339,in this light,2
334,you on this,2
1339,coming to the,2
1185,what she's up,2
1184,shows what she's,2
1183,that shows what,2
1182,sly that shows,2
1181,the sly that,2
335,on this night,2
336,this night and,2
337,night and in,2
338,and in this,2
311,you're all i,2
1180,on the sly,2
1179,bit on the,2
344,you and maybe,2
886,here for and,2
885,'round here for,2
884,sitting 'round here,2
883,you sitting 'round,2
882,what you sitting,2
343,falling i think,2
467,of my friends,2
1563,go down soft,2
1564,down soft sound,2
446,mind [verse 1],2
342,i'm falling i,2
341,light i think,2
340,this light i,2
1170,the time [verse,2
1171,time [verse 2],2
1172,[verse 2] slow,2
1173,2] slow down,2
1174,slow down yeah,2
1175,down yeah i,2
1176,yeah i want,2
1346,"she said ""is",2
1178,little bit on,2
1177,want you she,2
392,want you now,2
1347,"said ""is that",2
1348,"""is that alright?""",2
345,and maybe you,2
1197,glistening it won't,2
1198,it won't mend,2
1199,won't mend your,2
1200,mend your heart,2
1201,your heart if,2
1202,heart if it's,2
1203,if it's only,2
1204,it's only a,2
1205,only a couple,2
1206,a couple of,2
1207,couple of lines,2
666,music for cars,2
1208,of lines [chorus],2
1209,lines [chorus] and,2
318,see me? i,2
317,you see me?,2
316,don't you see,2
887,for and why,2
315,[hook] don't you,2
312,all i need,2
350,mind [verse 2],2
349,your mind [verse,2
1195,she was glistening,2
346,maybe you change,2
513,[hook] i'm not,2
521,not scared [verse,2
331,you need me?,2
330,don't you need,2
1236,knocking round town,2
667,for cars is,2
1628,[chorus] i didn't,2
329,and don't you,2
328,you and don't,2
347,you change your,2
1194,him she was,2
348,change your mind,2
1186,she's up to,2
1187,up to she,2
1188,to she started,2
1189,she started talking,2
1190,started talking about,2
1191,talking about missing,2
1192,about missing him,2
1193,missing him she,2
1196,was glistening it,2
892,cause everybody's pushing,2
1159,"wine"" [chorus] and",2
1029,as well don't,2
1026,hurt your brother,2
1027,your brother as,2
1028,brother as well,2
1891,and i say,2
605,doing? [chorus] head,2
981,[verse 2] i,2
980,you mind [verse,2
606,[chorus] head cars,2
1918,bit more it,2
1919,more it takes,2
1892,i say do,2
1893,say do you,2
1898,you wanna dance,2
1900,dance in the,2
1121,straight lines they,2
643,you think you're,2
117,[chorus] is it,2
1030,well don't you,2
1035,thinking 'bout killing,2
1423,to get out,2
1055,of you and,2
1034,was thinking 'bout,2
1031,you mind oh,2
1032,mind oh i,2
1904,the back of,2
1391,up in the,2
1463,in the bar,2
1020,your mother through,2
1025,i hurt your,2
1041,you don't you,2
14,i think i,2
1040,love you don't,2
1018,i put your,2
604,boy doing? [chorus],2
603,that boy doing?,2
602,what's that boy,2
601,room what's that,2
600,your room what's,2
599,in your room,2
598,alone in your,2
597,you're alone in,2
596,if you're alone,2
595,you if you're,2
594,telephone you if,2
1021,mother through hell,2
1036,'bout killing myself,2
1037,killing myself don't,2
1038,myself don't you,2
1158,"of wine"" [chorus]",2
593,spew telephone you,2
592,fall spew telephone,2
591,drink fall spew,2
68,[verse 1] and,2
1077,[chorus] because you're,2
590,[pre-chorus] drink fall,2
1039,mind i love,2
1022,through hell don't,2
1023,hell don't you,2
1024,mind i hurt,2
1120,1] straight lines,2
1119,[verse 1] straight,2
1122,lines they unwind,2
1905,back of the,2
1137,"off soon"" she",2
1138,"soon"" she says",2
1139,she says the,2
1140,says the bleeding's,2
918,everybody is pushing,2
917,cause everybody is,2
1141,the bleeding's incidental,2
1142,bleeding's incidental cause,2
1143,incidental cause she's,2
1144,cause she's so,2
1145,she's so cool,2
1146,so cool she,2
1033,oh i was,2
1906,of the hall?,2
1150,"""i'm no fun",2
938,now [verse 1],2
1151,no fun if,2
905,high with you,2
904,getting high with,2
903,was getting high,2
902,i was getting,2
901,mornings i was,2
900,the mornings i,2
899,in the mornings,2
1152,fun if i've,2
1153,if i've only,2
1154,i've only a,2
1155,only a bottle,2
1156,a bottle of,2
1157,"bottle of wine""",2
1136,"""we're off soon""",2
1135,"says ""we're off",2
1019,put your mother,2
1123,they unwind you,2
1799,so am i,2
143,i love the,2
144,love the house,2
145,the house that,2
146,house that we,2
147,that we live,2
148,we live in,2
149,live in and,2
150,in and i,2
939,[verse 1] i,2
152,love you all,2
1124,unwind you she,2
153,you all too,2
154,all too much,2
1798,and so am,2
1797,are and so,2
1128,a little thing,2
1129,little thing with,2
1130,thing with her,2
1131,with her eyes,2
1132,her eyes that,2
1133,eyes that says,2
1134,"that says ""we're",2
1355,"and me """,1
1358,"alright?"" and how",1
1357,"that alright?"" and",1
1356,"me "" she",1
1354,you and me,1
1352,it's coming to,1
1351,"""well it's coming",1
1350,"alright?"" ""well it's",1
1353,end of you,1
1323,you getting along,1
1349,"that alright?"" ""well",1
1322,how you getting,1
1424,get out it's,1
1309,friend and your,1
1310,and your mother's,1
1311,your mother's on,1
1312,mother's on the,1
1313,"on the television""",1
1314,"the television"" give's",1
1315,"television"" give's a",1
1316,give's a go,1
1317,a go on,1
1318,go on your,1
1319,on your bike,1
1320,your bike how,1
1321,bike how you,1
1422,way to get,1
1344,"23 "" she",1
1360,how can you,1
1324,getting along with,1
1325,along with your,1
1326,with your life?,1
1327,your life? it's,1
1328,life? it's alright,1
1329,it's alright yeah,1
1334,alright [verse 2],1
1335,"[verse 2] ""well",1
1336,"2] ""well i'm",1
1337,"""well i'm coming",1
1338,i'm coming to,1
1342,end of 23,1
1343,"of 23 """,1
1359,and how can,1
1380,games doing sniff,1
1361,can you complain,1
1409,care what all,1
1407,don't really care,1
1406,i don't really,1
1405,out i don't,1
1404,you out i,1
1403,sorting you out,1
1402,he's sorting you,1
1401,if he's sorting,1
1400,adam if he's,1
1399,off adam if,1
1398,one off adam,1
1397,me one off,1
1396,get me one,1
1381,doing sniff that,1
1382,sniff that you,1
1395,so get me,1
1394,town so get,1
1383,that you can't,1
1384,you can't afford,1
1393,the town so,1
1385,can't afford i,1
1392,in the town,1
1386,afford i can't,1
1387,i can't be,1
1390,picking up in,1
1389,be picking up,1
1388,can't be picking,1
1307,a terrible friend,1
1408,really care what,1
1410,what all your,1
1362,you complain about,1
1411,all your friends,1
1363,complain about life,1
1364,about life and,1
1365,life and talk,1
1366,and talk about,1
1367,talk about being,1
1368,about being bored?,1
1369,being bored? if,1
1370,bored? if you,1
1371,if you just,1
1372,you just sit,1
1373,just sit at,1
1374,sit at pete's,1
1375,at pete's house,1
1376,pete's house playing,1
1377,house playing video,1
1378,playing video games,1
1379,video games doing,1
1421,a way to,1
1420,for a way,1
1419,looking for a,1
1418,always looking for,1
1417,was always looking,1
1416,i was always,1
1415,about i was,1
1414,were about i,1
1413,friends were about,1
1412,your friends were,1
1308,terrible friend and,1
0,in jeans so,1
1306,you're a terrible,1
1116,medicine because you're,1
1114,mine [chorus] because,1
1113,of mine [chorus],1
1112,head of mine,1
1111,hazy head of,1
1110,this hazy head,1
1109,opiate this hazy,1
1108,you opiate this,1
1107,and you opiate,1
1106,"""bye-bye"" and you",1
1105,"say ""bye-bye"" and",1
1104,"to say ""bye-bye""",1
1103,have to say,1
1102,i have to,1
1101,all i have,1
1100,that's all i,1
1115,you're medicine because,1
1117,my medicine [verse,1
1305,out you're a,1
1118,medicine [verse 1],1
1229,are we were,1
1228,we are we,1
1227,way we are,1
1226,the way we,1
1225,it's the way,1
1224,yeah it's the,1
1223,1] yeah it's,1
1222,[verse 1] yeah,1
1221,alright [verse 1],1
1426,it's just a,1
1211,time [hook] yeah,1
1210,the time [hook],1
1149,"said ""i'm no",1
1148,"she said ""i'm",1
1147,cool she said,1
1099,and that's all,1
1098,"you"" and that's",1
1097,"adore you"" and",1
1096,"i adore you""",1
1069,blues ever since,1
1068,the blues ever,1
1067,of the blues,1
1066,me of the,1
1065,rid me of,1
1064,you rid me,1
1063,yeah you rid,1
1062,refuse? yeah you,1
1061,i refuse? yeah,1
1060,could i refuse?,1
1059,how could i,1
1058,and how could,1
1057,i and how,1
1056,and i and,1
1054,state of you,1
1070,ever since you,1
1071,since you came,1
1072,you came into,1
1089,i wanna marry,1
1095,"""i i adore",1
1094,"say ""i i",1
1093,"i say ""i",1
1092,you i say,1
1091,marry you i,1
1090,wanna marry you,1
1088,i i wanna,1
1073,came into my,1
1087,2] i i,1
1086,medicine [verse 2],1
1085,you're medicine [verse,1
1076,life [chorus] because,1
1075,my life [chorus],1
1074,into my life,1
1230,we were smoking,1
1231,were smoking by,1
1232,smoking by 11,1
1270,heart made of,1
1286,"""i used to",1
1285,"back ""i used",1
1284,"his back ""i",1
1283,on his back,1
1282,always on his,1
1281,sun's always on,1
1280,the sun's always,1
1279,because the sun's,1
1278,cold because the,1
1277,gets cold because,1
1276,never gets cold,1
1275,he never gets,1
1274,but he never,1
1273,stone but he,1
1272,of stone but,1
1287,used to think,1
1288,to think you,1
1289,think you were,1
1298,a wonderful vision,1
1304,found out you're,1
1303,soon found out,1
1302,i soon found,1
1301,but i soon,1
1300,vision but i,1
1299,wonderful vision but,1
1297,had a wonderful,1
1290,you were cool,1
1296,you had a,1
1295,believed you had,1
1294,i believed you,1
1293,and i believed,1
1292,cool and i,1
1291,were cool and,1
1271,made of stone,1
1269,a heart made,1
1233,by 11 and,1
1268,got a heart,1
1249,at selling couldn't,1
1248,good at selling,1
1247,never good at,1
1246,were never good,1
1245,we were never,1
1244,arm we were,1
1243,my arm we,1
1242,on my arm,1
1241,ups on my,1
1240,'em ups on,1
1239,beat 'em ups,1
1238,town beat 'em,1
1237,round town beat,1
1235,and knocking round,1
1234,11 and knocking,1
1250,selling couldn't cut,1
1251,couldn't cut down,1
1252,cut down and,1
1261,his friends die,1
1267,he's got a,1
1266,attacks he's got,1
1265,heart attacks he's,1
1264,of heart attacks,1
1263,die of heart,1
1262,friends die of,1
1260,while his friends,1
1253,down and i,1
1259,father while his,1
1258,my father while,1
1257,with my father,1
1256,stay with my,1
1255,i stay with,1
1254,and i stay,1
1425,out it's just,1
1494,sex and killing,1
1427,just a reflection,1
1751,this one's on,1
1762,the same and,1
1761,tastes the same,1
1760,all tastes the,1
1759,it all tastes,1
1758,"mind"" it all",1
1757,"don't mind"" it",1
1756,"i don't mind""",1
1755,house i don't,1
1754,the house i,1
1753,on the house,1
1752,one's on the,1
1750,and this one's,1
1737,now she said,1
1749,oh and this,1
1748,need oh and,1
1747,you need oh,1
1746,all you need,1
1745,that's all you,1
1744,boy that's all,1
1743,eileen boy that's,1
1742,is eileen boy,1
1741,name is eileen,1
1740,"""my name is",1
1739,"said ""my name",1
1763,same and boy,1
1764,and boy there's,1
1765,boy there's something,1
1766,there's something different,1
1789,a liar at,1
1788,you're a liar,1
1787,and you're a,1
1786,1] and you're,1
1785,woman now [verse,1
1784,now and oh,1
1783,woman now and,1
1782,seems and oh,1
1781,it seems and,1
1780,than it seems,1
1779,harder than it,1
1778,it's harder than,1
1777,man it's harder,1
1776,dreams man it's,1
1775,chasing dreams man,1
1774,try chasing dreams,1
1773,you try chasing,1
1772,and you try,1
1771,mouth and you,1
1770,your mouth and,1
1769,about your mouth,1
1768,different about your,1
1767,something different about,1
1738,"she said ""my",1
1736,woman now she,1
1675,you think we're,1
1691,i see the,1
1702,bursting at the,1
1701,i'm bursting at,1
1700,seems i'm bursting,1
1699,it seems i'm,1
1698,as it seems,1
1697,strange as it,1
1696,around strange as,1
1695,come around strange,1
1694,light come around,1
1693,the light come,1
1692,see the light,1
1690,name i see,1
1735,seem and oh,1
1689,my name i,1
1688,mistakes my name,1
1687,she mistakes my,1
1686,mine she mistakes,1
1685,not mine she,1
1682,dreaming [chorus] i,1
1681,keep dreaming [chorus],1
1680,again? keep dreaming,1
1679,it again? keep,1
1678,doing it again?,1
1677,we're doing it,1
1703,at the seams,1
1704,the seams and,1
1705,seams and oh,1
1711,woman now her,1
1734,they seem and,1
1733,than they seem,1
1732,darker than they,1
1731,are darker than,1
1730,jeans are darker,1
1729,denim jeans are,1
1728,stone-wash denim jeans,1
1727,her stone-wash denim,1
1726,and her stone-wash,1
1725,around and her,1
1724,come around and,1
1723,hand come around,1
1722,her hand come,1
1721,feel her hand,1
1720,i feel her,1
1719,on i feel,1
1718,me on i,1
1717,turn me on,1
1716,don't turn me,1
1715,photos don't turn,1
1714,wallet photos don't,1
1713,her wallet photos,1
1712,now her wallet,1
1790,liar at least,1
1791,at least all,1
1792,least all of,1
1874,a year and,1
1885,here [chorus] yeah,1
1884,everybody here [chorus],1
1883,fucked everybody here,1
1882,i fucked everybody,1
1881,that i fucked,1
1880,fault that i,1
1879,my fault that,1
1878,not my fault,1
1877,it's not my,1
1876,and it's not,1
1875,year and it's,1
1873,been a year,1
1793,all of your,1
1872,only been a,1
1871,it's only been,1
1870,how it's only,1
1869,ironic how it's,1
1868,so ironic how,1
1867,it's so ironic,1
1866,and it's so,1
1865,car and it's,1
1864,my car and,1
1863,to my car,1
1862,back to my,1
1886,than you yeah,1
1887,you yeah it,1
1888,than you [bridge],1
1889,you [bridge] and,1
1926,the time,1
1925,"says ""i'm no",1
1924,"she says ""i'm",1
1923,cool she says,1
1922,[milk] [verse 1],1
1921,more [milk] [verse,1
1920,bit more [milk],1
1917,more more yeah,1
1916,more more more,1
1915,you more more,1
1914,than you more,1
1913,hall? [chorus] yeah,1
1912,the hall? [chorus],1
1911,in the back,1
1910,dance dance in,1
1909,wanna dance dance,1
1908,hall? and i,1
1907,the hall? and,1
1903,at the back,1
1902,bar at the,1
1901,the bar at,1
1899,wanna dance in,1
1890,[bridge] and i,1
1861,we're back to,1
1860,then we're back,1
1859,and then we're,1
1821,kissing all of,1
1819,harder than kissing,1
1818,try harder than,1
1817,must try harder,1
1816,you must try,1
1815,end you must,1
1814,the end you,1
1813,cry to the,1
1812,i'll cry to,1
1811,and i'll cry,1
1810,party and i'll,1
1809,my party and,1
1808,it's my party,1
1807,car it's my,1
1806,my car it's,1
1805,in my car,1
1804,drowned in my,1
1803,typically drowned in,1
1802,just typically drowned,1
1801,i just typically,1
1800,am i just,1
1796,friends are and,1
1795,your friends are,1
1794,of your friends,1
1820,than kissing all,1
1822,all of my,1
1858,down and then,1
1823,my friends you,1
1857,me down and,1
1856,beat me down,1
1855,you beat me,1
1854,i you beat,1
1853,am i you,1
1852,you are and,1
1851,tell you are,1
1850,can tell you,1
1849,i can tell,1
1848,as i can,1
1847,far as i,1
1846,as far as,1
1845,least as far,1
1844,at least as,1
1843,alive at least,1
1842,you're alive at,1
1841,and you're alive,1
1840,2] and you're,1
1839,[verse 2] and,1
1838,you [verse 2],1
1837,than you [verse,1
1825,you [chorus] yeah,1
1824,friends you [chorus],1
1676,think we're doing,1
1674,said you think,1
1428,a reflection on,1
1497,yourself and how,1
1508,want to take,1
1507,you want to,1
1506,don't you want,1
1505,school don't you,1
1504,to school don't,1
1503,went to school,1
1502,ever went to,1
1501,hardly ever went,1
1500,you hardly ever,1
1499,how you hardly,1
1498,and how you,1
1496,killing yourself and,1
1483,it so much?,1
1495,and killing yourself,1
1052,in the state,1
1493,about sex and,1
1492,write about sex,1
1491,just write about,1
1490,you just write,1
1489,cool you just,1
1488,well cool you,1
1487,you're well cool,1
1486,think you're well,1
1485,much? you think,1
1509,to take me,1
1510,take me up,1
1511,me up in,1
1512,in the clouds?,1
1535,now he's making,1
1534,out now he's,1
1533,get out now,1
1532,had to get,1
1531,we had to,1
1530,so we had,1
1529,marriage so we,1
1528,talking marriage so,1
1527,was talking marriage,1
1526,she was talking,1
1525,about she was,1
1524,me about she,1
1523,show me about,1
1522,can show me,1
1521,you can show,1
1520,and you can,1
1519,one and you,1
1518,the one and,1
1517,i'm the one,1
1516,that i'm the,1
1515,pretend that i'm,1
1514,clouds? pretend that,1
1513,the clouds? pretend,1
1484,so much? you,1
1482,hate it so,1
1673,she said you,1
1441,zoot in your,1
1452,we are it's,1
1451,here we are,1
1450,so here we,1
1449,3] so here,1
1448,[verse 3] so,1
1447,alright [verse 3],1
1446,you're alright yeah,1
1445,but you're alright,1
1444,mouth but you're,1
1443,your mouth but,1
1442,in your mouth,1
1440,a zoot in,1
1481,you hate it,1
1439,and a zoot,1
1438,spoon and a,1
1437,silver spoon and,1
1436,a silver spoon,1
1435,house a silver,1
1434,your house a,1
1433,of your house,1
1432,size of your,1
1431,the size of,1
1430,on the size,1
1429,reflection on the,1
1453,are it's quarter,1
1454,it's quarter to,1
1455,quarter to 11,1
1456,to 11 we're,1
1480,if you hate,1
1479,stay if you,1
1478,why stay if,1
1477,and why stay,1
1476,hour and why,1
1475,an hour and,1
1474,of an hour,1
1473,quarter of an,1
1472,a quarter of,1
1471,it's a quarter,1
1470,11 it's a,1
1469,until 11 it's,1
1468,cry until 11,1
1467,can cry until,1
1466,you can cry,1
1465,bar you can,1
1464,the bar you,1
1462,in in the,1
1461,pushing in in,1
1460,town pushing in,1
1459,round town pushing,1
1458,we're knocking round,1
1457,11 we're knocking,1
1536,he's making up,1
1537,making up for,1
1538,up for it,1
1608,the house stick,1
1619,bed we're not,1
1618,to bed we're,1
1617,go to bed,1
1616,and go to,1
1615,head and go,1
1614,my head and,1
1613,in my head,1
1612,pill in my,1
1611,another pill in,1
1610,stick another pill,1
1609,house stick another,1
1607,drowns the house,1
1539,for it by,1
1606,sun drowns the,1
1605,lounge sun drowns,1
1604,the lounge sun,1
1603,around the lounge,1
1602,twist around the,1
1601,1] twist around,1
1600,[verse 1] twist,1
1599,nose [verse 1],1
1598,your nose [verse,1
1597,through your nose,1
1596,breathe through your,1
1620,we're not doing,1
1621,not doing it,1
1622,doing it again,1
1623,it again so,1
1672,"head "" she",1
1671,"her head """,1
1670,giving her head,1
1669,you giving her,1
1668,hear you giving,1
1667,could hear you,1
1666,"""i could hear",1
1665,"town ""i could",1
1664,"the town ""i",1
1663,'round the town,1
1662,call 'round the,1
1661,out call 'round,1
1660,run out call,1
1659,have run out,1
1658,bombs have run,1
1657,2] bombs have,1
1656,[verse 2] bombs,1
1655,mine [verse 2],1
1654,not mine [verse,1
1627,it [chorus] i,1
1626,leave it [chorus],1
1625,so leave it,1
1624,again so leave,1
1595,you breathe through,1
1594,so you breathe,1
1593,mouth so you,1
1566,sound midnight car,1
1562,alright go down,1
1561,alright alright go,1
1560,i'm alright yeah,1
1559,but i'm alright,1
1558,smoke but i'm,1
1557,to smoke but,1
1556,me to smoke,1
1555,allows me to,1
1554,that allows me,1
1553,option that allows,1
1552,that option that,1
1551,pick that option,1
1550,gonna pick that,1
1549,i'm gonna pick,1
1548,joke i'm gonna,1
1547,ridiculous joke i'm,1
1546,a ridiculous joke,1
1545,ultimatum's a ridiculous,1
1544,your ultimatum's a,1
1543,about your ultimatum's,1
1542,sleeping about your,1
1541,by sleeping about,1
1540,it by sleeping,1
1565,soft sound midnight,1
1567,midnight car lights,1
1592,your mouth so,1
1568,car lights playing,1
1591,up your mouth,1
1590,taking up your,1
1589,bones taking up,1
1588,your bones taking,1
1587,in your bones,1
1586,jump in your,1
1585,rather jump in,1
1584,i'd rather jump,1
1583,skin? i'd rather,1
1582,your skin? i'd,1
1581,into your skin?,1
1580,step into your,1
1579,sound step into,1
1578,soft sound step,1
1577,hair go down,1
1576,your hair go,1
1575,in your hair,1
1574,breathing in your,1
1573,air breathing in,1
1572,the air breathing,1
1571,with the air,1
1570,playing with the,1
1569,lights playing with,1
1053,the state of,1
964,something you can,1
1051,even in the,1
370,and touched your,1
381,at a time,1
380,day at a,1
379,one day at,1
378,it one day,1
377,take it one,1
376,i'll take it,1
375,again i'll take,1
374,again again i'll,1
373,leg again again,1
372,your leg again,1
371,touched your leg,1
369,lines and touched,1
356,your coat again,1
368,the lines and,1
367,between the lines,1
366,read between the,1
365,i read between,1
364,"fine"" i read",1
363,"it's fine"" i",1
362,"no it's fine""",1
361,"""oh no it's",1
360,"said ""oh no",1
359,"you said ""oh",1
358,again you said,1
382,a time soon,1
383,time soon you,1
384,soon you will,1
385,you will be,1
411,sitting down with,1
410,fancy sitting down,1
409,you fancy sitting,1
408,do you fancy,1
407,alive do you,1
406,so alive do,1
405,look so alive,1
404,you look so,1
403,eyes you look,1
402,your eyes you,1
401,in your eyes,1
400,is in your,1
399,smoke is in,1
398,the smoke is,1
397,when the smoke,1
396,now when the,1
395,you now when,1
394,now i want,1
390,but i want,1
389,oh but i,1
388,mine oh but,1
387,be mine oh,1
386,will be mine,1
357,coat again you,1
355,on your coat,1
263,started losing light,1
277,i'm so excited,1
288,and your enormous,1
287,bike and your,1
286,my bike and,1
285,need's my bike,1
284,we need's my,1
283,all we need's,1
282,night all we,1
281,the night all,1
280,for the night,1
279,excited for the,1
278,so excited for,1
276,'round i'm so,1
354,caught on your,1
275,me 'round i'm,1
274,want me 'round,1
273,don't want me,1
272,you don't want,1
271,if you don't,1
270,right if you,1
269,it right if,1
268,make it right,1
267,never make it,1
266,i'll never make,1
265,light i'll never,1
289,your enormous house,1
290,enormous house you,1
291,house you said,1
292,you said someday,1
353,i'm caught on,1
352,2] i'm caught,1
351,[verse 2] i'm,1
314,need [hook] don't,1
313,i need [hook],1
310,if you're all,1
309,see if you're,1
308,and see if,1
307,around and see,1
306,knock around and,1
305,we'll knock around,1
304,then we'll knock,1
303,'til then we'll,1
302,height 'til then,1
301,your height 'til,1
300,to your height,1
299,closer to your,1
298,i'm closer to,1
297,when i'm closer,1
296,might when i'm,1
295,we might when,1
294,someday we might,1
293,said someday we,1
412,down with me?,1
413,with me? maybe,1
414,me? maybe 'cause,1
484,me like an,1
495,head so i,1
494,own head so,1
493,my own head,1
492,within my own,1
491,exist within my,1
490,can't exist within,1
489,i can't exist,1
488,friend i can't,1
487,old friend i,1
486,an old friend,1
485,like an old,1
483,treat me like,1
415,maybe 'cause you're,1
482,then treat me,1
481,must then treat,1
480,you must then,1
479,if you must,1
478,me if you,1
477,fuck me if,1
476,well fuck me,1
475,instrument well fuck,1
474,an instrument well,1
473,i'm an instrument,1
472,that i'm an,1
496,so i insist,1
497,i insist on,1
498,insist on haunting,1
499,on haunting your,1
527,round push your,1
526,car round push,1
525,spin car round,1
524,2] spin car,1
523,[verse 2] spin,1
522,scared [verse 2],1
518,no i'm not,1
517,anymore no i'm,1
516,scared anymore no,1
515,not scared anymore,1
512,see [hook] i'm,1
511,you'd see [hook],1
510,said you'd see,1
509,i said you'd,1
508,what i said,1
507,hear what i,1
506,only hear what,1
505,could only hear,1
504,you could only,1
503,if you could,1
502,bed if you,1
501,your bed if,1
500,haunting your bed,1
471,belief that i'm,1
470,through belief that,1
469,friends through belief,1
440,i want to,1
438,your friend i,1
437,be your friend,1
436,to be your,1
435,want to be,1
434,don't want to,1
433,i don't want,1
432,arms i don't,1
431,your arms i,1
430,of your arms,1
429,feeling of your,1
428,deliberate feeling of,1
427,not deliberate feeling,1
426,is not deliberate,1
425,place is not,1
424,my place is,1
423,heart my place,1
422,your heart my,1
421,to your heart,1
420,according to your,1
419,[bridge] according to,1
418,need [bridge] according,1
417,i need [bridge],1
416,'cause you're all,1
439,friend i want,1
441,want to kiss,1
468,my friends through,1
442,to kiss your,1
466,lot of my,1
465,a lot of,1
464,lost a lot,1
463,i've lost a,1
462,think i've lost,1
461,i think i've,1
460,it i think,1
459,amend it i,1
458,you amend it,1
457,hope you amend,1
456,i hope you,1
455,dead i hope,1
454,is dead i,1
453,dad is dead,1
452,your dad is,1
451,that your dad,1
450,sorry that your,1
449,i'm sorry that,1
448,1] i'm sorry,1
447,[verse 1] i'm,1
445,neck [hook] don't,1
444,your neck [hook],1
443,kiss your neck,1
264,losing light i'll,1
262,we started losing,1
529,your head down,1
75,ghost on this,1
86,and my wife,1
85,blood and my,1
84,in blood and,1
83,covered in blood,1
82,all covered in,1
81,hands all covered,1
80,his hands all,1
79,and his hands,1
78,island and his,1
77,this island and,1
76,on this island,1
74,a ghost on,1
60,we drive yeah,1
73,there's a ghost,1
72,swear there's a,1
71,i swear there's,1
70,and i swear,1
69,1] and i,1
67,'round [verse 1],1
66,and 'round [verse,1
65,'round and 'round,1
64,go 'round and,1
63,we go 'round,1
62,yeah we go,1
87,my wife inquired,1
88,wife inquired of,1
89,inquired of understanding,1
90,of understanding but,1
113,i'm just treading,1
112,like i'm just,1
111,feel like i'm,1
110,i feel like,1
109,speak? i feel,1
108,doesn't speak? i,1
107,who doesn't speak?,1
106,somebody who doesn't,1
105,to somebody who,1
104,relate to somebody,1
103,i relate to,1
102,can i relate,1
101,"""how can i",1
100,"said ""how can",1
99,"she said ""how",1
98,can't she said,1
97,you can't she,1
96,dear you can't,1
95,my dear you,1
94,course my dear,1
93,of course my,1
92,but of course,1
91,understanding but of,1
61,drive yeah we,1
59,and we drive,1
261,out? we started,1
15,think i love,1
29,are we just,1
28,depends are we,1
27,all depends are,1
26,it all depends,1
25,again it all,1
24,leaving again it,1
23,about leaving again,1
22,thinking about leaving,1
