,ngram,count
4717,not it's not it's not,9
18,heart well i know when,9
16,of your heart well i,9
17,your heart well i know,9
1938,she's got a boyfriend anyway,9
6043,i'm not giving it up,9
8800,your tongue as well as,8
8798,is on your tongue as,8
2806,love to go to paris,8
8799,on your tongue as well,8
9631,we made it and i'd,8
8801,tongue as well as your,8
7414,petticoats no we're never gonna,8
7413,our petticoats no we're never,8
7412,under our petticoats no we're,8
8797,blood is on your tongue,8
9630,if we made it and,8
7410,guns hidden under our petticoats,8
8802,as well as your hands,8
548,why do you talk so?,8
2804,how i'd love to go,8
7411,hidden under our petticoats no,8
2805,i'd love to go to,8
8796,the blood is on your,8
1468,i'd see you around but,8
3604,early early early early early,8
9633,it and i'd love it,8
7420,it no we're never gonna,8
543,do you talk so loud?,8
542,why do you talk so,8
1466,i thought i'd see you,8
1467,thought i'd see you around,8
1465,well i thought i'd see,8
1469,see you around but you're,8
1470,you around but you're dead,8
1471,around but you're dead now,8
7419,quit it no we're never,8
7418,gonna quit it no we're,8
9632,made it and i'd love,8
3112,got to fix my teeth,7
2807,to go to paris again,7
3118,she's so american she's american,7
3117,then she's so american she's,7
3116,teeth then she's so american,7
3115,my teeth then she's so,7
3114,fix my teeth then she's,7
3113,to fix my teeth then,7
9762,you give yourself a try?,7
3111,i've got to fix my,7
3110,says i've got to fix,7
3109,she says i've got to,7
3099,just don't eat and we're,7
3098,we just don't eat and,7
9763,give yourself a try? won't,7
9761,won't you give yourself a,7
4906,a change of heart i,7
7330,scared i'm not scared i'm,7
1477,now well i thought i'd,7
1476,dead now well i thought,7
9764,yourself a try? won't you,7
5785,out she way out i've,7
5781,dancing like she way out,6
3608,early monogamy there isn't much,6
3561,i find myself? if i'm,6
3562,find myself? if i'm lost,6
9583,it yes i'd love it,6
9582,made it yes i'd love,6
9581,we made it yes i'd,6
9580,if we made it yes,6
5475,die always wanna die always,6
8729,is it the same for,6
8730,it the same for you?,6
544,you talk so loud? why,6
6980,where the city is yeah,6
6981,the city is yeah you,6
3274,don't you mind don't you,6
3275,you mind don't you mind,6
1048,yeah you're medicine yeah you're,6
1047,medicine yeah you're medicine yeah,6
1046,my medicine yeah you're medicine,6
1045,you're my medicine yeah you're,6
545,talk so loud? why do,6
5215,just you and i tonight,6
3607,early early monogamy there isn't,6
9584,yes i'd love it if,6
547,loud? why do you talk,6
2150,don't want your body but,6
5217,and i tonight why don't,6
5218,i tonight why don't you,6
5219,tonight why don't you figure,6
5220,why don't you figure my,6
5221,don't you figure my heart,6
5222,you figure my heart out?,6
5793,telling you she way out,6
5792,i'm telling you she way,6
5791,but i'm telling you she,6
1263,falling i'm falling for you,6
3795,bit more than you it,6
1262,i'm falling i'm falling for,6
1261,think i'm falling i'm falling,6
1260,i think i'm falling i'm,6
5214,it's just you and i,6
5790,talk but i'm telling you,6
3798,you it takes a bit,6
3797,than you it takes a,6
3560,can i find myself? if,6
3796,more than you it takes,6
546,so loud? why do you,6
5216,you and i tonight why,6
5788,seen her talk but i'm,6
5776,never seen her dance moves,6
4967,change of heart i just,6
4968,of heart i just had,6
4969,heart i just had a,6
8816,archaic and content you just,6
8815,hands archaic and content you,6
8812,well as your hands archaic,6
8813,as your hands archaic and,6
8814,your hands archaic and content,6
3106,she's american if she says,6
3107,american if she says i've,6
3108,if she says i've got,6
5789,her talk but i'm telling,6
923,about these feelings i've got?,6
5787,never seen her talk but,6
5786,i've never seen her talk,6
5775,i've never seen her dance,6
922,what about these feelings i've,6
3097,cause we just don't eat,6
5779,dance moves dancing like she,6
5782,like she way out she,6
5777,seen her dance moves dancing,6
5778,her dance moves dancing like,6
3095,likes it cause we just,6
3094,she likes it cause we,6
3093,if she likes it cause,6
3096,it cause we just don't,6
8819,you just wash them off,6
8817,and content you just wash,6
5780,moves dancing like she way,6
8818,content you just wash them,6
3612,much early early monogamy there,5
8619,when i liked you now,5
6144,up i'm not giving it,5
6143,it up i'm not giving,5
6142,giving it up i'm not,5
3611,isn't much early early monogamy,5
8632,see you undo it i,5
8618,you when i liked you,5
8100,be my dream we can't,5
8099,must be my dream we,5
8098,to? this must be my,5
8097,amount to? this must be,5
8101,my dream we can't make,5
8822,them off the blood is,5
8096,love amount to? this must,5
8620,i liked you now i,5
8820,just wash them off the,5
8631,wanna see you undo it,5
8628,time girl i wanna see,5
736,if that's what you wanna,5
8624,i ain't got no time,5
8623,now i ain't got no,5
8625,ain't got no time girl,5
8622,you now i ain't got,5
8626,got no time girl i,5
8621,liked you now i ain't,5
8108,you fly around me baby,5
8627,no time girl i wanna,5
3610,there isn't much early early,5
8630,i wanna see you undo,5
8107,when you fly around me,5
8106,love when you fly around,5
8105,make love when you fly,5
8104,can't make love when you,5
8103,we can't make love when,5
8102,dream we can't make love,5
8931,they're just girls they're just,5
8932,just girls they're just girls,5
5771,because she way out i've,5
8629,girl i wanna see you,5
8614,i didn't even see you,5
3609,monogamy there isn't much early,5
8085,you boy wake me from,5
8083,wait for you boy wake,5
8635,it i wanna see you,5
8082,can't wait for you boy,5
738,what you wanna do oh,5
737,that's what you wanna do,5
8081,i can't wait for you,5
8080,dream i can't wait for,5
8079,my dream i can't wait,5
8078,be my dream i can't,5
8077,must be my dream i,5
8071,wide awake before i found,5
8072,awake before i found you,5
8636,i wanna see you but,5
8067,must be my dream wide,5
8637,wanna see you but you're,5
8638,see you but you're not,5
8076,you this must be my,5
8075,found you this must be,5
8074,i found you this must,5
8823,off the blood is on,5
8073,before i found you this,5
9140,the city believe and say,5
9139,in the city believe and,5
8095,our love amount to? this,5
8084,for you boy wake me,5
8086,boy wake me from my,5
8821,wash them off the blood,5
8094,all our love amount to?,5
8093,does all our love amount,5
8639,you but you're not mine,5
8068,be my dream wide awake,5
9141,city believe and say something,5
8069,my dream wide awake before,5
8633,you undo it i wanna,5
8092,what does all our love,5
4537,all i do is sit,5
8070,dream wide awake before i,5
8091,dream what does all our,5
4538,i do is sit and,5
8634,undo it i wanna see,5
8090,my dream what does all,5
8089,from my dream what does,5
8088,me from my dream what,5
8087,wake me from my dream,5
8617,see you when i liked,5
8616,even see you when i,5
8615,didn't even see you when,5
5403,i always wanna die sometimes,5
7409,got guns hidden under our,4
7404,we go where nobody knows,4
6190,head cars bending head cars,4
734,me yeah if that's what,4
8915,hearts eyes bright uptight just,4
733,love me yeah if that's,4
6191,cars bending head cars bending,4
740,wanna do oh yeah? no,4
9108,this help me lay down?,4
1050,medicine yeah you're my medicine,4
8911,they're just girls breaking hearts,4
8912,just girls breaking hearts eyes,4
8913,girls breaking hearts eyes bright,4
1519,[hook] yeah so far it's,4
7475,with guns hidden under our,4
2912,and how i'd love to,4
2911,again and how i'd love,4
2910,paris again and how i'd,4
2909,to paris again and how,4
9137,being young in the city,4
9138,young in the city believe,4
7496,you're never gonna quit it,4
4389,time three time four time,4
1049,you're medicine yeah you're my,4
8734,you? is it the same,4
9107,will this help me lay,4
3587,go turn the big light,4
3588,turn the big light off,4
8733,for you? is it the,4
8732,same for you? is it,4
8731,the same for you? is,4
3568,now then how can i,4
1475,now dead now well i,4
1474,dead now dead now well,4
4326,i didn't mean to two-time,4
4325,times i didn't mean to,4
4324,three times i didn't mean,4
1473,you're dead now dead now,4
1472,but you're dead now dead,4
9106,oh will this help me,4
8914,breaking hearts eyes bright uptight,4
4798,oh i just had a,4
735,yeah if that's what you,4
2296,fuck that get money i,4
9765,a try? won't you give,4
8917,bright uptight just girls but,4
8916,eyes bright uptight just girls,4
2288,get someone you love? get,4
2289,someone you love? get someone,4
2290,you love? get someone you,4
2291,love? get someone you need?,4
2292,get someone you need? fuck,4
2293,someone you need? fuck that,4
2294,you need? fuck that get,4
2295,need? fuck that get money,4
4297,think it was three times,4
6141,not giving it up i'm,4
2298,get money i can't give,4
2299,money i can't give you,4
2300,i can't give you my,4
2301,can't give you my soul,4
2302,give you my soul 'cause,4
2303,you my soul 'cause we're,4
2304,my soul 'cause we're never,4
2305,soul 'cause we're never alone,4
5402,and i always wanna die,4
5404,always wanna die sometimes i,4
5405,wanna die sometimes i always,4
9766,try? won't you give yourself,4
8921,but she can't be what,4
8920,girls but she can't be,4
1135,[chorus] and now she's doing,4
3993,inside your mind inside your,4
8918,uptight just girls but she,4
7591,feds are here you know,4
7590,the feds are here you,4
7589,said the feds are here,4
7588,go said the feds are,4
7587,better go said the feds,4
5915,out she way out she,4
8218,has he got enough money,4
8219,he got enough money to,4
8220,got enough money to spend?,4
1145,it all the time [verse,4
3127,we're socially relevant she's american,4
3126,and we're socially relevant she's,4
3125,eat and we're socially relevant,4
3124,don't eat and we're socially,4
4713,not with you it's not,4
7581,i think we better go,4
1137,now she's doing it all,4
7580,well i think we better,4
4712,it's not with you it's,4
8919,just girls but she can't,4
1136,and now she's doing it,4
5406,die sometimes i always wanna,4
2297,that get money i can't,4
3567,lost now then how can,4
4284,i only called her one,4
8925,what you need if she's,4
3994,your mind inside your mind,4
3566,i'm lost now then how,4
8924,be what you need if,4
1258,me? i i think i'm,4
1259,i i think i'm falling,4
1264,i'm falling for you and,4
8474,is there somebody who can,4
7799,cool you look so cool,4
553,do you talk so? [verse,4
739,you wanna do oh yeah?,4
4285,only called her one time,4
8927,need if she's 17 they're,4
4286,called her one time maybe,4
4287,her one time maybe it,4
4288,one time maybe it was,4
4289,time maybe it was two,4
4290,maybe it was two times?,4
4291,it was two times? i,4
4292,was two times? i don't,4
4293,two times? i don't think,4
4294,times? i don't think it,4
4295,i don't think it was,4
4296,don't think it was three,4
8926,you need if she's 17,4
8923,can't be what you need,4
3565,if i'm lost now then,4
8922,she can't be what you,4
3864,do you wanna dance? do,4
6794,and oh i've got a,4
6795,oh i've got a woman,4
6796,i've got a woman now,4
1960,got a boyfriend anyway she's,4
3557,lost then how can i,4
1961,a boyfriend anyway she's got,4
1962,boyfriend anyway she's got a,4
3556,i'm lost then how can,4
3555,if i'm lost then how,4
1963,anyway she's got a boyfriend,4
3866,wanna dance? do you wanna,4
3865,you wanna dance? do you,4
8928,if she's 17 they're just,4
8930,17 they're just girls they're,4
8929,she's 17 they're just girls,4
5407,sometimes i always wanna die,4
1100,you she does a little,4
3729,in pressure change in pressure,3
3728,change in pressure change in,3
8910,[chorus] they're just girls breaking,3
7796,you look so cool you,3
8673,you're not mine i didn't,3
6032,i lied it took a,3
3674,"heart stops beating ""we'll bleed",3
3673,"my heart stops beating ""we'll",3
8674,not mine i didn't even,3
620,i've been thinking lots about,3
8675,mine i didn't even see,3
6039,to recognize that i i'm,3
6034,it took a little while,3
3676,"beating ""we'll bleed the same",3
3675,"stops beating ""we'll bleed the",3
6031,money i lied it took,3
6033,lied it took a little,3
3680,"same way"" change in pressure",3
3679,"the same way"" change in",3
1527,far it's alright alright [verse,3
2198,picturing your body with somebody,3
2199,your body with somebody else,3
6038,while to recognize that i,3
6035,took a little while to,3
6037,little while to recognize that,3
6036,a little while to recognize,3
3685,oh my broken veins say,3
7798,so cool you look so,3
5990,[chorus] and you're the only,3
7797,look so cool you look,3
3678,"bleed the same way"" change",3
3677,"""we'll bleed the same way""",3
8909,because [chorus] they're just girls,3
2160,you with somebody else our,3
7478,it no yeah we're dressed,3
8901,wrestle to the ground god,3
5998,on in my mind taking,3
938,these feelings i've got? i,3
3669,veins say that if my,3
939,feelings i've got? i couldn't,3
940,i've got? i couldn't be,3
941,got? i couldn't be more,3
942,i couldn't be more in,3
943,couldn't be more in love,3
5999,in my mind taking over,3
6000,my mind taking over my,3
8902,to the ground god help,3
7479,no yeah we're dressed in,3
8903,the ground god help me,3
8904,ground god help me now,3
6001,mind taking over my life,3
6002,taking over my life a,3
6003,over my life a second,3
6004,my life a second time,3
6005,life a second time i,3
743,yeah? no and love me,3
742,oh yeah? no and love,3
6006,a second time i don't,3
4539,do is sit and think,3
5997,going on in my mind,3
5996,that's going on in my,3
5995,thing that's going on in,3
4557,shoes it's not living if,3
4556,beautiful shoes it's not living,3
4555,wearing beautiful shoes it's not,3
4554,veins wearing beautiful shoes it's,3
4553,my veins wearing beautiful shoes,3
4552,collapse my veins wearing beautiful,3
4551,do collapse my veins wearing,3
4550,you'd do collapse my veins,3
4549,what you'd do collapse my,3
2803,oh how i'd love to,3
2812,go to paris again [verse,3
4548,knew what you'd do collapse,3
4547,i knew what you'd do,3
4546,if i knew what you'd,3
4545,you if i knew what,3
4544,about you if i knew,3
4543,think about you if i,3
4542,and think about you if,3
4541,sit and think about you,3
4540,is sit and think about,3
933,you said you'd had enough,3
6040,recognize that i i'm not,3
732,and love me yeah if,3
731,[chorus] and love me yeah,3
7495,now you're never gonna quit,3
6021,me when i said i,3
6022,when i said i liked,3
6023,i said i liked it,3
6024,said i liked it better,3
7489,we've got guns hidden under,3
7488,toe we've got guns hidden,3
7487,to toe we've got guns,3
2908,go to paris again and,3
7486,head to toe we've got,3
7485,from head to toe we've,3
7484,black from head to toe,3
7483,in black from head to,3
6025,i liked it better without,3
7482,dressed in black from head,3
6026,liked it better without my,3
6027,it better without my money,3
6028,better without my money i,3
6029,without my money i lied,3
6030,my money i lied it,3
7481,we're dressed in black from,3
7480,yeah we're dressed in black,3
6020,helping me when i said,3
6019,be helping me when i,3
6007,second time i don't have,3
6018,to be helping me when,3
6008,time i don't have the,3
3670,say that if my heart,3
3671,that if my heart stops,3
3672,if my heart stops beating,3
8905,god help me now because,3
8906,help me now because [chorus],3
8907,me now because [chorus] they're,3
8908,now because [chorus] they're just,3
1480,but you're dead now well,3
1481,you're dead now well i,3
6009,i don't have the capacity,3
6010,don't have the capacity for,3
6011,have the capacity for fucking,3
6012,the capacity for fucking you're,3
6013,capacity for fucking you're meant,3
6014,for fucking you're meant to,3
6015,fucking you're meant to be,3
6016,you're meant to be helping,3
1490,lost my head can you,3
1491,my head can you see,3
6017,meant to be helping me,3
8672,but you're not mine i,3
7470,oh we go where nobody,3
6041,that i i'm not giving,3
6042,i i'm not giving it,3
8475,there somebody who can watch,3
8473,you is there somebody who,3
2177,looking through you while you're,3
2176,i'm looking through you while,3
5213,[chorus] it's just you and,3
5223,figure my heart out? it's,3
5224,my heart out? it's just,3
5225,heart out? it's just you,3
5226,out? it's just you and,3
2175,else i'm looking through you,3
2174,somebody else i'm looking through,3
3029,oh what a let down,3
2173,with somebody else i'm looking,3
6971,[chorus] yeah you wanna find,3
3596,please don't go turn the,3
6083,giving it up giving it,3
3655,change in pressure we're never,3
3597,don't go turn the big,3
3654,a change in pressure we're,3
3653,there's a change in pressure,3
3652,[chorus] there's a change in,3
932,and you said you'd had,3
2433,[chorus] loving someone oh oh,3
3563,myself? if i'm lost then,3
3564,myself? if i'm lost now,3
8476,somebody who can watch you?,3
3595,go please don't go turn,3
3594,you go please don't go,3
4307,four times i think we,3
4317,that boy sometimes must be,3
4316,text that boy sometimes must,3
4315,you text that boy sometimes,3
4314,rewind you text that boy,3
4313,to rewind you text that,3
4312,need to rewind you text,3
4311,we need to rewind you,3
4310,think we need to rewind,3
2179,you while you're looking through,3
4309,i think we need to,3
4308,times i think we need,3
4306,than four times i think,3
3593,before you go please don't,3
4305,more than four times i,3
4304,be more than four times,3
4303,can't be more than four,3
4302,it can't be more than,3
4301,times it can't be more,3
4300,three times it can't be,3
4299,was three times it can't,3
4298,it was three times it,3
2178,through you while you're looking,3
3591,light off before you go,3
3592,off before you go please,3
2172,soul with somebody else i'm,3
2171,your soul with somebody else,3
2170,intertwining your soul with somebody,3
5993,the only thing that's going,3
2164,our love has gone cold,3
2163,else our love has gone,3
2162,somebody else our love has,3
9156,can see it's missing when,3
9155,we can see it's missing,3
928,we got it wrong and,3
927,got? we got it wrong,3
926,i've got? we got it,3
925,feelings i've got? we got,3
924,these feelings i've got? we,3
5994,only thing that's going on,3
5992,you're the only thing that's,3
3128,socially relevant she's american if,3
5991,and you're the only thing,3
2148,[chorus] i don't want your,3
2161,with somebody else our love,3
2151,want your body but i,3
2152,your body but i hate,3
2153,body but i hate to,3
2154,but i hate to think,3
2155,i hate to think about,3
2156,hate to think about you,3
2157,to think about you with,3
2158,think about you with somebody,3
3129,relevant she's american if she,3
2165,love has gone cold you're,3
2169,you're intertwining your soul with,3
9159,missing when you bleed say,3
931,wrong and you said you'd,3
2309,alone get someone you love?,3
2308,never alone get someone you,3
2307,we're never alone get someone,3
2306,'cause we're never alone get,3
5401,[chorus] and i always wanna,3
930,it wrong and you said,3
929,got it wrong and you,3
9162,bleed say so we know,3
9161,you bleed say so we,3
9160,when you bleed say so,3
9767,a try? won't you give?,3
2166,has gone cold you're intertwining,3
9158,it's missing when you bleed,3
9157,see it's missing when you,3
3092,[chorus] if she likes it,3
3100,don't eat and we're so,3
3101,eat and we're so intelligent,3
3102,and we're so intelligent she's,3
3103,we're so intelligent she's american,3
3104,so intelligent she's american if,3
3105,intelligent she's american if she,3
2168,cold you're intertwining your soul,3
2167,gone cold you're intertwining your,3
4318,boy sometimes must be more,3
4319,sometimes must be more than,3
4320,must be more than three,3
5071,my mouth now i just,3
5045,hour or two [chorus] for,3
5046,or two [chorus] for crying,3
5047,two [chorus] for crying out,3
5048,[chorus] for crying out loud,3
5049,for crying out loud settle,3
5050,crying out loud settle down!,3
5051,out loud settle down! you,3
5052,loud settle down! you know,3
5053,settle down! you know i,3
5054,down! you know i can't,3
5055,you know i can't be,3
5056,know i can't be found,3
5057,i can't be found with,3
5058,can't be found with you,3
5059,be found with you we,3
5060,found with you we get,3
5061,with you we get back,3
5062,you we get back to,3
5063,we get back to my,3
5064,get back to my house,3
5065,back to my house your,3
5066,to my house your hands,3
5067,my house your hands my,3
5068,house your hands my mouth,3
5069,your hands my mouth now,3
5044,another hour or two [chorus],3
5043,stay another hour or two,3
5042,i stay another hour or,3
552,so? why do you talk,3
6044,not giving it up again,3
4719,not it's not living if,3
4718,it's not it's not living,3
5010,all over the place [pre-chorus,3
4715,you it's not it's not,3
4714,with you it's not it's,3
1639,alright yeah it's alright [hook],3
1640,yeah it's alright [hook] yeah,3
1641,it's alright [hook] yeah so,3
1642,alright [hook] yeah so far,3
554,you talk so? [verse 1],3
551,talk so? why do you,3
5041,cause i stay another hour,3
550,you talk so? why do,3
549,do you talk so? why,3
541,[chorus] why do you talk,3
3668,broken veins say that if,3
3667,my broken veins say that,3
3666,pressure my broken veins say,3
5036,i guess i'll never learn,3
5037,guess i'll never learn cause,3
5038,i'll never learn cause i,3
5039,never learn cause i stay,3
5040,learn cause i stay another,3
4321,be more than three times,3
5070,hands my mouth now i,3
5072,mouth now i just stop,3
2190,somebody else no i don't,3
6987,is city is yeah you,3
1044,because you're my medicine yeah,3
1051,yeah you're my medicine yeah,3
6986,city is city is yeah,3
6985,the city is city is,3
6984,where the city is city,3
2192,no i don't want your,3
3589,the big light off before,3
3590,big light off before you,3
3786,[chorus] yeah it takes a,3
2191,else no i don't want,3
2189,with somebody else no i,3
5073,now i just stop myself,3
2188,leaving with somebody else no,3
2187,then leaving with somebody else,3
2186,and then leaving with somebody,3
2185,phone and then leaving with,3
2184,your phone and then leaving,3
2183,through your phone and then,3
2182,looking through your phone and,3
2181,you're looking through your phone,3
2180,while you're looking through your,3
4323,than three times i didn't,3
4322,more than three times i,3
3656,in pressure we're never gonna,3
3657,pressure we're never gonna lie,3
3658,we're never gonna lie to,3
7472,where nobody knows with guns,3
5074,i just stop myself around,3
5075,just stop myself around you,3
2197,i'm picturing your body with,3
2196,but i'm picturing your body,3
2195,body but i'm picturing your,3
2194,your body but i'm picturing,3
2193,want your body but i'm,3
5770,[chorus] because she way out,3
7477,quit it no yeah we're,3
7476,gonna quit it no yeah,3
7474,knows with guns hidden under,3
7473,nobody knows with guns hidden,3
7471,go where nobody knows with,3
3659,never gonna lie to you,3
3665,in pressure my broken veins,3
3664,change in pressure my broken,3
3663,you change in pressure my,3
3662,to you change in pressure,3
3661,lie to you change in,3
5757,but she just can't move,3
5756,moving but she just can't,3
3660,gonna lie to you change,3
2159,about you with somebody else,3
7469,[chorus] oh we go where,3
9135,a fiver? being young in,3
4613,drink without you if i,2
4614,without you if i choose,2
7665,fight said one more line,2
4615,you if i choose then,2
8978,"""yo i think you better",2
6097,kick won't last for long,2
6098,won't last for long but,2
6099,last for long but the,2
8983,go i can't take you,2
8982,better go i can't take,2
8981,you better go i can't,2
8980,think you better go i,2
8979,i think you better go,2
8977,"said ""yo i think you",2
4626,the terrible news it's not,2
8976,"i said ""yo i think",2
8975,"[pre-chorus] i said ""yo i",2
6100,for long but the song,2
6101,long but the song only,2
6102,but the song only lasts,2
6103,the song only lasts 3,2
6104,song only lasts 3 minutes,2
4628,news it's not living if,2
1191,all the time [verse 1],2
1190,lines [chorus] and now she's,2
1189,of lines [chorus] and now,2
1188,couple of lines [chorus] and,2
1171,started talking about missing him,2
1172,talking about missing him she,2
1173,about missing him she was,2
1174,missing him she was glistening,2
1175,him she was glistening it,2
1176,she was glistening it won't,2
1177,was glistening it won't mend,2
1178,glistening it won't mend your,2
1179,it won't mend your heart,2
1180,won't mend your heart if,2
1181,mend your heart if it's,2
1182,your heart if it's only,2
1183,heart if it's only a,2
1184,if it's only a couple,2
1185,it's only a couple of,2
1186,only a couple of lines,2
1187,a couple of lines [chorus],2
4627,terrible news it's not living,2
4625,from the terrible news it's,2
1292,you change your mind [verse,2
1282,light i think i'm falling,2
1274,for you on this night,2
1275,you on this night and,2
1276,on this night and in,2
1277,this night and in this,2
1278,night and in this light,2
1279,and in this light i,2
1280,in this light i think,2
1281,this light i think i'm,2
1283,i think i'm falling i,2
4624,brain from the terrible news,2
1284,think i'm falling i think,2
4612,and drink without you if,2
1286,falling i think i'm falling,2
1287,falling for you and maybe,2
1288,for you and maybe you,2
1289,you and maybe you change,2
1290,and maybe you change your,2
1291,maybe you change your mind,2
1273,falling for you on this,2
1272,i'm falling for you on,2
1271,need me? i i think,2
1270,you need me? i i,2
4623,my brain from the terrible,2
4622,distract my brain from the,2
4621,lose distract my brain from,2
4620,i lose distract my brain,2
4619,then i lose distract my,2
4618,choose then i lose distract,2
4617,i choose then i lose,2
4616,if i choose then i,2
1254,[hook] don't you see me?,2
1255,don't you see me? i,2
1256,you see me? i i,2
1257,see me? i i think,2
1265,falling for you and don't,2
1266,for you and don't you,2
1267,you and don't you need,2
1268,and don't you need me?,2
1269,don't you need me? i,2
1285,i'm falling i think i'm,2
8640,but you're not mine [verse,2
4611,sit and drink without you,2
4269,pick a fight and i'll,2
8467,i'm home you know i,2
8466,when i'm home you know,2
8465,and when i'm home you,2
8464,you and when i'm home,2
8463,love you and when i'm,2
8462,to love you and when,2
8461,supposed to love you and,2
8460,that's supposed to love you,2
8459,me that's supposed to love,2
8458,it's me that's supposed to,2
8457,know it's me that's supposed,2
8456,i know it's me that's,2
4270,a fight and i'll define,2
4268,you pick a fight and,2
8469,you know i got you,2
4267,sometimes you pick a fight,2
4266,only sometimes you pick a,2
4265,it's only sometimes you pick,2
4264,but it's only sometimes you,2
4263,lies but it's only sometimes,2
4262,you lies but it's only,2
4261,tell you lies but it's,2
4260,i tell you lies but,2
4259,it i tell you lies,2
4258,mind it i tell you,2
4257,don't mind it i tell,2
4256,i don't mind it i,2
4255,but i don't mind it,2
8468,home you know i got,2
8470,know i got you is,2
4391,time four time three time,2
6317,much drink i can take,2
4388,one time three time four,2
4387,oh one time three time,2
4386,time oh one time three,2
4385,one time oh one time,2
6308,jokes you're going to make,2
6309,you're going to make whilst,2
6310,going to make whilst i,2
6311,to make whilst i see,2
6312,make whilst i see how,2
6313,whilst i see how much,2
6314,i see how much drink,2
6315,see how much drink i,2
6316,how much drink i can,2
6318,drink i can take then,2
8471,i got you is there,2
6319,i can take then be,2
6320,can take then be my,2
6321,take then be my mistake,2
4361,mean to two-time two-time you,2
4360,didn't mean to two-time two-time,2
4327,didn't mean to two-time you,2
4276,[chorus] i swear that i,2
4275,it [chorus] i swear that,2
4274,define it [chorus] i swear,2
4273,i'll define it [chorus] i,2
4272,and i'll define it [chorus],2
4271,fight and i'll define it,2
8472,got you is there somebody,2
4254,eyes but i don't mind,2
4253,my eyes but i don't,2
4252,wet my eyes but i,2
8211,you know he likes to,2
8227,he's to and fro he,2
8226,no he's to and fro,2
8225,leave? no he's to and,2
8224,spend? leave? no he's to,2
8223,to spend? leave? no he's,2
8222,money to spend? leave? no,2
8221,enough money to spend? leave?,2
8217,blown has he got enough,2
8216,get blown has he got,2
8215,to get blown has he,2
8214,likes to get blown has,2
8213,he likes to get blown,2
8212,know he likes to get,2
8210,nose you know he likes,2
4251,you wet my eyes but,2
8209,the nose you know he,2
8208,feed the nose you know,2
8207,to feed the nose you,2
8206,slow to feed the nose,2
8205,drink slow to feed the,2
8204,[chorus] drink slow to feed,2
8197,fly around me baby [chorus],2
4029,mind inside your mind inside,2
2200,body with somebody else [post-chorus],2
2201,with somebody else [post-chorus] i,2
2202,somebody else [post-chorus] i don't,2
2203,else [post-chorus] i don't want,2
2204,[post-chorus] i don't want your,2
8228,to and fro he doesn't,2
8229,and fro he doesn't like,2
8230,fro he doesn't like it,2
8231,he doesn't like it when,2
4250,[pre-chorus] you wet my eyes,2
6393,lonely part of the world,2
2435,oh loving someone oh oh,2
2434,oh oh loving someone oh,2
3861,and i say do you,2
3862,i say do you wanna,2
3863,say do you wanna dance?,2
3867,dance? do you wanna dance?,2
3868,dance? do you wanna dance,2
3877,the back of the hall?,2
3898,takes a bit more it,2
3899,a bit more it takes,2
3900,bit more it takes a,2
3901,more it takes a bit,2
6498,very very very very very,2
